heading,timestamp
139,2022-08-26 17:03
138,2022-08-26 17:03
139,2022-08-26 17:03
138,2022-08-26 17:03
139,2022-08-26 17:03
139,2022-08-26 17:03
139,2022-08-26 17:03
138,2022-08-26 17:03
138,2022-08-26 17:03
137,2022-08-26 17:03
137,2022-08-26 17:03
136,2022-08-26 17:03
134,2022-08-26 17:03
132,2022-08-26 17:03
131,2022-08-26 17:03
130,2022-08-26 17:03
128,2022-08-26 17:03
126,2022-08-26 17:03
126,2022-08-26 17:03
124,2022-08-26 17:03
123,2022-08-26 17:03
121,2022-08-26 17:03
120,2022-08-26 17:03
119,2022-08-26 17:03
118,2022-08-26 17:03
116,2022-08-26 17:03
114,2022-08-26 17:03
113,2022-08-26 17:03
112,2022-08-26 17:03
109,2022-08-26 17:03
107,2022-08-26 17:03
107,2022-08-26 17:03
107,2022-08-26 17:03
105,2022-08-26 17:03
103,2022-08-26 17:03
102,2022-08-26 17:03
100,2022-08-26 17:03
99,2022-08-26 17:03
99,2022-08-26 17:03
98,2022-08-26 17:03
97,2022-08-26 17:03
94,2022-08-26 17:03
93,2022-08-26 17:03
92,2022-08-26 17:03
91,2022-08-26 17:03
89,2022-08-26 17:03
87,2022-08-26 17:03
85,2022-08-26 17:03
84,2022-08-26 17:04
83,2022-08-26 17:04
81,2022-08-26 17:04
80,2022-08-26 17:04
78,2022-08-26 17:04
77,2022-08-26 17:04
76,2022-08-26 17:04
74,2022-08-26 17:04
72,2022-08-26 17:04
71,2022-08-26 17:04
70,2022-08-26 17:04
68,2022-08-26 17:04
67,2022-08-26 17:04
66,2022-08-26 17:04
65,2022-08-26 17:04
62,2022-08-26 17:04
61,2022-08-26 17:04
60,2022-08-26 17:04
59,2022-08-26 17:04
58,2022-08-26 17:04
57,2022-08-26 17:04
55,2022-08-26 17:04
53,2022-08-26 17:04
51,2022-08-26 17:04
50,2022-08-26 17:04
50,2022-08-26 17:04
48,2022-08-26 17:04
47,2022-08-26 17:04
47,2022-08-26 17:04
45,2022-08-26 17:04
44,2022-08-26 17:04
44,2022-08-26 17:04
42,2022-08-26 17:04
41,2022-08-26 17:04
40,2022-08-26 17:04
39,2022-08-26 17:04
39,2022-08-26 17:04
39,2022-08-26 17:04
38,2022-08-26 17:04
38,2022-08-26 17:04
37,2022-08-26 17:04
37,2022-08-26 17:04
36,2022-08-26 17:04
36,2022-08-26 17:04
36,2022-08-26 17:04
36,2022-08-26 17:04
37,2022-08-26 17:04
37,2022-08-26 17:04
37,2022-08-26 17:04
37,2022-08-26 17:04
36,2022-08-26 17:04
36,2022-08-26 17:04
37,2022-08-26 17:04
37,2022-08-26 17:04
37,2022-08-26 17:04
38,2022-08-26 17:04
39,2022-08-26 17:04
40,2022-08-26 17:04
41,2022-08-26 17:04
42,2022-08-26 17:04
43,2022-08-26 17:04
43,2022-08-26 17:04
45,2022-08-26 17:04
47,2022-08-26 17:04
47,2022-08-26 17:04
49,2022-08-26 17:04
50,2022-08-26 17:04
51,2022-08-26 17:04
52,2022-08-26 17:04
54,2022-08-26 17:04
57,2022-08-26 17:04
58,2022-08-26 17:04
58,2022-08-26 17:04
61,2022-08-26 17:04
62,2022-08-26 17:04
62,2022-08-26 17:04
63,2022-08-26 17:04
65,2022-08-26 17:04
66,2022-08-26 17:04
67,2022-08-26 17:04
68,2022-08-26 17:04
70,2022-08-26 17:04
72,2022-08-26 17:04
73,2022-08-26 17:04
75,2022-08-26 17:04
76,2022-08-26 17:04
77,2022-08-26 17:04
79,2022-08-26 17:04
80,2022-08-26 17:04
82,2022-08-26 17:04
83,2022-08-26 17:04
84,2022-08-26 17:04
86,2022-08-26 17:04
87,2022-08-26 17:04
88,2022-08-26 17:04
90,2022-08-26 17:04
92,2022-08-26 17:04
92,2022-08-26 17:04
93,2022-08-26 17:04
96,2022-08-26 17:04
97,2022-08-26 17:04
98,2022-08-26 17:04
100,2022-08-26 17:04
102,2022-08-26 17:04
103,2022-08-26 17:04
103,2022-08-26 17:04
106,2022-08-26 17:04
107,2022-08-26 17:04
108,2022-08-26 17:04
108,2022-08-26 17:04
109,2022-08-26 17:04
110,2022-08-26 17:04
110,2022-08-26 17:04
111,2022-08-26 17:04
113,2022-08-26 17:04
113,2022-08-26 17:04
114,2022-08-26 17:04
115,2022-08-26 17:04
115,2022-08-26 17:04
117,2022-08-26 17:04
118,2022-08-26 17:04
119,2022-08-26 17:04
121,2022-08-26 17:04
122,2022-08-26 17:04
123,2022-08-26 17:04
125,2022-08-26 17:04
126,2022-08-26 17:04
127,2022-08-26 17:04
128,2022-08-26 17:04
130,2022-08-26 17:04
131,2022-08-26 17:04
132,2022-08-26 17:04
132,2022-08-26 17:04
135,2022-08-26 17:04
135,2022-08-26 17:04
134,2022-08-26 17:04
135,2022-08-26 17:04
135,2022-08-26 17:04
135,2022-08-26 17:04
134,2022-08-26 17:04
134,2022-08-26 17:04
133,2022-08-26 17:04
131,2022-08-26 17:04
130,2022-08-26 17:04
129,2022-08-26 17:04
127,2022-08-26 17:04
126,2022-08-26 17:04
125,2022-08-26 17:04
124,2022-08-26 17:04
122,2022-08-26 17:04
120,2022-08-26 17:04
119,2022-08-26 17:04
117,2022-08-26 17:04
115,2022-08-26 17:04
113,2022-08-26 17:04
113,2022-08-26 17:04
111,2022-08-26 17:04
109,2022-08-26 17:04
107,2022-08-26 17:04
107,2022-08-26 17:04
107,2022-08-26 17:04
104,2022-08-26 17:04
102,2022-08-26 17:04
100,2022-08-26 17:04
100,2022-08-26 17:04
99,2022-08-26 17:04
96,2022-08-26 17:04
95,2022-08-26 17:04
93,2022-08-26 17:04
91,2022-08-26 17:04
90,2022-08-26 17:04
89,2022-08-26 17:04
88,2022-08-26 17:04
86,2022-08-26 17:04
84,2022-08-26 17:04
84,2022-08-26 17:04
82,2022-08-26 17:04
80,2022-08-26 17:04
79,2022-08-26 17:04
77,2022-08-26 17:04
76,2022-08-26 17:04
75,2022-08-26 17:04
73,2022-08-26 17:04
71,2022-08-26 17:04
70,2022-08-26 17:04
69,2022-08-26 17:04
67,2022-08-26 17:04
66,2022-08-26 17:04
65,2022-08-26 17:04
64,2022-08-26 17:04
62,2022-08-26 17:04
61,2022-08-26 17:04
60,2022-08-26 17:04
59,2022-08-26 17:04
58,2022-08-26 17:04
57,2022-08-26 17:04
55,2022-08-26 17:04
54,2022-08-26 17:04
52,2022-08-26 17:04
50,2022-08-26 17:04
51,2022-08-26 17:04
49,2022-08-26 17:04
48,2022-08-26 17:04
47,2022-08-26 17:04
46,2022-08-26 17:04
45,2022-08-26 17:04
44,2022-08-26 17:04
42,2022-08-26 17:04
42,2022-08-26 17:04
40,2022-08-26 17:04
40,2022-08-26 17:04
39,2022-08-26 17:04
39,2022-08-26 17:04
39,2022-08-26 17:04
39,2022-08-26 17:04
38,2022-08-26 17:04
38,2022-08-26 17:04
37,2022-08-26 17:04
36,2022-08-26 17:04
36,2022-08-26 17:04
35,2022-08-26 17:04
36,2022-08-26 17:04
36,2022-08-26 17:04
35,2022-08-26 17:04
36,2022-08-26 17:04
36,2022-08-26 17:04
36,2022-08-26 17:04
35,2022-08-26 17:04
35,2022-08-26 17:04
35,2022-08-26 17:04
36,2022-08-26 17:04
36,2022-08-26 17:04
36,2022-08-26 17:04
37,2022-08-26 17:04
36,2022-08-26 17:04
37,2022-08-26 17:04
38,2022-08-26 17:04
39,2022-08-26 17:04
40,2022-08-26 17:04
41,2022-08-26 17:04
42,2022-08-26 17:04
43,2022-08-26 17:04
44,2022-08-26 17:04
45,2022-08-26 17:04
46,2022-08-26 17:04
47,2022-08-26 17:04
48,2022-08-26 17:04
50,2022-08-26 17:04
52,2022-08-26 17:04
52,2022-08-26 17:04
54,2022-08-26 17:04
55,2022-08-26 17:04
57,2022-08-26 17:04
58,2022-08-26 17:04
60,2022-08-26 17:04
61,2022-08-26 17:04
62,2022-08-26 17:04
63,2022-08-26 17:04
65,2022-08-26 17:04
66,2022-08-26 17:04
67,2022-08-26 17:04
69,2022-08-26 17:04
70,2022-08-26 17:04
72,2022-08-26 17:04
73,2022-08-26 17:04
74,2022-08-26 17:04
75,2022-08-26 17:04
77,2022-08-26 17:04
78,2022-08-26 17:05
79,2022-08-26 17:05
80,2022-08-26 17:05
82,2022-08-26 17:05
83,2022-08-26 17:05
85,2022-08-26 17:05
86,2022-08-26 17:05
87,2022-08-26 17:05
89,2022-08-26 17:05
91,2022-08-26 17:05
91,2022-08-26 17:05
93,2022-08-26 17:05
95,2022-08-26 17:05
97,2022-08-26 17:05
99,2022-08-26 17:05
100,2022-08-26 17:05
101,2022-08-26 17:05
102,2022-08-26 17:05
104,2022-08-26 17:05
105,2022-08-26 17:05
107,2022-08-26 17:05
108,2022-08-26 17:05
109,2022-08-26 17:05
110,2022-08-26 17:05
111,2022-08-26 17:05
113,2022-08-26 17:05
114,2022-08-26 17:05
116,2022-08-26 17:05
117,2022-08-26 17:05
118,2022-08-26 17:05
119,2022-08-26 17:05
121,2022-08-26 17:05
122,2022-08-26 17:05
123,2022-08-26 17:05
124,2022-08-26 17:05
125,2022-08-26 17:05
127,2022-08-26 17:05
128,2022-08-26 17:05
129,2022-08-26 17:05
130,2022-08-26 17:05
131,2022-08-26 17:05
133,2022-08-26 17:05
134,2022-08-26 17:05
135,2022-08-26 17:05
135,2022-08-26 17:05
137,2022-08-26 17:05
136,2022-08-26 17:05
137,2022-08-26 17:05
136,2022-08-26 17:05
137,2022-08-26 17:05
136,2022-08-26 17:05
136,2022-08-26 17:05
137,2022-08-26 17:05
135,2022-08-26 17:05
134,2022-08-26 17:05
133,2022-08-26 17:05
131,2022-08-26 17:05
130,2022-08-26 17:05
129,2022-08-26 17:05
127,2022-08-26 17:05
126,2022-08-26 17:05
124,2022-08-26 17:05
123,2022-08-26 17:05
121,2022-08-26 17:05
120,2022-08-26 17:05
118,2022-08-26 17:05
116,2022-08-26 17:05
114,2022-08-26 17:05
114,2022-08-26 17:05
113,2022-08-26 17:05
111,2022-08-26 17:05
108,2022-08-26 17:05
107,2022-08-26 17:05
106,2022-08-26 17:05
105,2022-08-26 17:05
104,2022-08-26 17:05
102,2022-08-26 17:05
100,2022-08-26 17:05
99,2022-08-26 17:05
97,2022-08-26 17:05
96,2022-08-26 17:05
93,2022-08-26 17:05
92,2022-08-26 17:05
91,2022-08-26 17:05
90,2022-08-26 17:05
88,2022-08-26 17:05
87,2022-08-26 17:05
85,2022-08-26 17:05
84,2022-08-26 17:05
83,2022-08-26 17:05
81,2022-08-26 17:05
79,2022-08-26 17:05
78,2022-08-26 17:05
77,2022-08-26 17:05
76,2022-08-26 17:05
75,2022-08-26 17:05
73,2022-08-26 17:05
71,2022-08-26 17:05
70,2022-08-26 17:05
68,2022-08-26 17:05
67,2022-08-26 17:05
66,2022-08-26 17:05
65,2022-08-26 17:05
63,2022-08-26 17:05
63,2022-08-26 17:05
62,2022-08-26 17:05
60,2022-08-26 17:05
60,2022-08-26 17:05
58,2022-08-26 17:05
58,2022-08-26 17:05
55,2022-08-26 17:05
54,2022-08-26 17:05
52,2022-08-26 17:05
51,2022-08-26 17:05
50,2022-08-26 17:05
49,2022-08-26 17:05
48,2022-08-26 17:05
48,2022-08-26 17:05
45,2022-08-26 17:05
45,2022-08-26 17:05
44,2022-08-26 17:05
43,2022-08-26 17:05
42,2022-08-26 17:05
42,2022-08-26 17:05
40,2022-08-26 17:05
40,2022-08-26 17:05
40,2022-08-26 17:05
39,2022-08-26 17:05
40,2022-08-26 17:05
39,2022-08-26 17:05
38,2022-08-26 17:05
37,2022-08-26 17:05
37,2022-08-26 17:05
37,2022-08-26 17:05
36,2022-08-26 17:05
36,2022-08-26 17:05
36,2022-08-26 17:05
36,2022-08-26 17:05
36,2022-08-26 17:05
37,2022-08-26 17:05
36,2022-08-26 17:05
36,2022-08-26 17:05
36,2022-08-26 17:05
36,2022-08-26 17:05
36,2022-08-26 17:05
37,2022-08-26 17:05
37,2022-08-26 17:05
38,2022-08-26 17:05
39,2022-08-26 17:05
40,2022-08-26 17:05
41,2022-08-26 17:05
43,2022-08-26 17:05
43,2022-08-26 17:05
45,2022-08-26 17:05
46,2022-08-26 17:05
47,2022-08-26 17:05
48,2022-08-26 17:05
50,2022-08-26 17:05
50,2022-08-26 17:05
51,2022-08-26 17:05
53,2022-08-26 17:05
54,2022-08-26 17:05
57,2022-08-26 17:05
58,2022-08-26 17:05
59,2022-08-26 17:05
61,2022-08-26 17:05
62,2022-08-26 17:05
63,2022-08-26 17:05
64,2022-08-26 17:05
65,2022-08-26 17:05
67,2022-08-26 17:05
68,2022-08-26 17:05
69,2022-08-26 17:05
72,2022-08-26 17:05
72,2022-08-26 17:05
74,2022-08-26 17:05
76,2022-08-26 17:05
77,2022-08-26 17:05
78,2022-08-26 17:05
79,2022-08-26 17:05
80,2022-08-26 17:05
82,2022-08-26 17:05
83,2022-08-26 17:05
85,2022-08-26 17:05
85,2022-08-26 17:05
87,2022-08-26 17:05
89,2022-08-26 17:05
91,2022-08-26 17:05
92,2022-08-26 17:05
93,2022-08-26 17:05
95,2022-08-26 17:05
97,2022-08-26 17:05
98,2022-08-26 17:05
99,2022-08-26 17:05
101,2022-08-26 17:05
102,2022-08-26 17:05
103,2022-08-26 17:05
105,2022-08-26 17:05
106,2022-08-26 17:05
107,2022-08-26 17:05
108,2022-08-26 17:05
110,2022-08-26 17:05
110,2022-08-26 17:05
113,2022-08-26 17:05
114,2022-08-26 17:05
115,2022-08-26 17:05
117,2022-08-26 17:05
118,2022-08-26 17:05
119,2022-08-26 17:05
121,2022-08-26 17:05
122,2022-08-26 17:05
123,2022-08-26 17:05
124,2022-08-26 17:05
125,2022-08-26 17:05
127,2022-08-26 17:05
128,2022-08-26 17:05
129,2022-08-26 17:05
130,2022-08-26 17:05
131,2022-08-26 17:05
132,2022-08-26 17:05
133,2022-08-26 17:05
134,2022-08-26 17:05
135,2022-08-26 17:05
137,2022-08-26 17:05
138,2022-08-26 17:05
140,2022-08-26 17:05
140,2022-08-26 17:05
140,2022-08-26 17:05
140,2022-08-26 17:05
140,2022-08-26 17:05
140,2022-08-26 17:05
140,2022-08-26 17:05
139,2022-08-26 17:05
138,2022-08-26 17:05
138,2022-08-26 17:05
137,2022-08-26 17:05
136,2022-08-26 17:05
134,2022-08-26 17:05
132,2022-08-26 17:05
131,2022-08-26 17:05
130,2022-08-26 17:05
128,2022-08-26 17:05
126,2022-08-26 17:05
125,2022-08-26 17:05
125,2022-08-26 17:05
122,2022-08-26 17:05
121,2022-08-26 17:05
119,2022-08-26 17:05
119,2022-08-26 17:05
117,2022-08-26 17:05
116,2022-08-26 17:05
114,2022-08-26 17:05
113,2022-08-26 17:05
111,2022-08-26 17:05
110,2022-08-26 17:05
109,2022-08-26 17:05
108,2022-08-26 17:05
106,2022-08-26 17:05
105,2022-08-26 17:05
104,2022-08-26 17:05
102,2022-08-26 17:05
100,2022-08-26 17:05
100,2022-08-26 17:05
98,2022-08-26 17:05
97,2022-08-26 17:05
95,2022-08-26 17:05
93,2022-08-26 17:05
92,2022-08-26 17:05
91,2022-08-26 17:05
88,2022-08-26 17:06
87,2022-08-26 17:06
86,2022-08-26 17:06
84,2022-08-26 17:06
83,2022-08-26 17:06
82,2022-08-26 17:06
79,2022-08-26 17:06
78,2022-08-26 17:06
76,2022-08-26 17:06
76,2022-08-26 17:06
74,2022-08-26 17:06
72,2022-08-26 17:06
71,2022-08-26 17:06
70,2022-08-26 17:06
68,2022-08-26 17:06
66,2022-08-26 17:06
65,2022-08-26 17:06
64,2022-08-26 17:06
62,2022-08-26 17:06
61,2022-08-26 17:06
60,2022-08-26 17:06
59,2022-08-26 17:06
57,2022-08-26 17:06
56,2022-08-26 17:06
54,2022-08-26 17:06
52,2022-08-26 17:06
52,2022-08-26 17:06
50,2022-08-26 17:06
49,2022-08-26 17:06
48,2022-08-26 17:06
46,2022-08-26 17:06
46,2022-08-26 17:06
45,2022-08-26 17:06
44,2022-08-26 17:06
43,2022-08-26 17:06
42,2022-08-26 17:06
41,2022-08-26 17:06
40,2022-08-26 17:06
41,2022-08-26 17:06
40,2022-08-26 17:06
39,2022-08-26 17:06
39,2022-08-26 17:06
38,2022-08-26 17:06
39,2022-08-26 17:06
37,2022-08-26 17:06
38,2022-08-26 17:06
37,2022-08-26 17:06
36,2022-08-26 17:06
36,2022-08-26 17:06
36,2022-08-26 17:06
36,2022-08-26 17:06
36,2022-08-26 17:06
36,2022-08-26 17:06
37,2022-08-26 17:06
36,2022-08-26 17:06
37,2022-08-26 17:06
37,2022-08-26 17:06
37,2022-08-26 17:06
38,2022-08-26 17:06
39,2022-08-26 17:06
40,2022-08-26 17:06
41,2022-08-26 17:06
43,2022-08-26 17:06
44,2022-08-26 17:06
44,2022-08-26 17:06
46,2022-08-26 17:06
47,2022-08-26 17:06
48,2022-08-26 17:06
49,2022-08-26 17:06
51,2022-08-26 17:06
51,2022-08-26 17:06
53,2022-08-26 17:06
55,2022-08-26 17:06
57,2022-08-26 17:06
59,2022-08-26 17:06
59,2022-08-26 17:06
61,2022-08-26 17:06
61,2022-08-26 17:06
63,2022-08-26 17:06
63,2022-08-26 17:06
65,2022-08-26 17:06
67,2022-08-26 17:06
67,2022-08-26 17:06
70,2022-08-26 17:06
71,2022-08-26 17:06
72,2022-08-26 17:06
74,2022-08-26 17:06
75,2022-08-26 17:06
77,2022-08-26 17:06
78,2022-08-26 17:06
79,2022-08-26 17:06
81,2022-08-26 17:06
83,2022-08-26 17:06
83,2022-08-26 17:06
85,2022-08-26 17:06
86,2022-08-26 17:06
87,2022-08-26 17:06
89,2022-08-26 17:06
90,2022-08-26 17:06
92,2022-08-26 17:06
93,2022-08-26 17:06
94,2022-08-26 17:06
97,2022-08-26 17:06
99,2022-08-26 17:06
99,2022-08-26 17:06
101,2022-08-26 17:06
103,2022-08-26 17:06
104,2022-08-26 17:06
105,2022-08-26 17:06
106,2022-08-26 17:06
108,2022-08-26 17:06
109,2022-08-26 17:06
110,2022-08-26 17:06
111,2022-08-26 17:06
112,2022-08-26 17:06
114,2022-08-26 17:06
116,2022-08-26 17:06
117,2022-08-26 17:06
119,2022-08-26 17:06
119,2022-08-26 17:06
121,2022-08-26 17:06
122,2022-08-26 17:06
123,2022-08-26 17:06
124,2022-08-26 17:06
126,2022-08-26 17:06
127,2022-08-26 17:06
128,2022-08-26 17:06
129,2022-08-26 17:06
130,2022-08-26 17:06
131,2022-08-26 17:06
132,2022-08-26 17:06
134,2022-08-26 17:06
134,2022-08-26 17:06
135,2022-08-26 17:06
135,2022-08-26 17:06
135,2022-08-26 17:06
135,2022-08-26 17:06
135,2022-08-26 17:06
134,2022-08-26 17:06
135,2022-08-26 17:06
135,2022-08-26 17:06
135,2022-08-26 17:06
135,2022-08-26 17:06
134,2022-08-26 17:06
133,2022-08-26 17:06
133,2022-08-26 17:06
131,2022-08-26 17:06
130,2022-08-26 17:06
128,2022-08-26 17:06
127,2022-08-26 17:06
126,2022-08-26 17:06
124,2022-08-26 17:06
123,2022-08-26 17:06
121,2022-08-26 17:06
120,2022-08-26 17:06
118,2022-08-26 17:06
117,2022-08-26 17:06
114,2022-08-26 17:06
113,2022-08-26 17:06
113,2022-08-26 17:06
110,2022-08-26 17:06
108,2022-08-26 17:06
108,2022-08-26 17:06
107,2022-08-26 17:06
105,2022-08-26 17:06
104,2022-08-26 17:06
101,2022-08-26 17:06
100,2022-08-26 17:06
100,2022-08-26 17:06
99,2022-08-26 17:06
96,2022-08-26 17:06
94,2022-08-26 17:06
92,2022-08-26 17:06
91,2022-08-26 17:06
90,2022-08-26 17:06
88,2022-08-26 17:06
87,2022-08-26 17:06
85,2022-08-26 17:06
84,2022-08-26 17:06
82,2022-08-26 17:06
81,2022-08-26 17:06
80,2022-08-26 17:06
78,2022-08-26 17:06
77,2022-08-26 17:06
75,2022-08-26 17:06
74,2022-08-26 17:06
72,2022-08-26 17:06
71,2022-08-26 17:06
69,2022-08-26 17:06
68,2022-08-26 17:06
66,2022-08-26 17:06
65,2022-08-26 17:06
63,2022-08-26 17:06
62,2022-08-26 17:06
61,2022-08-26 17:06
60,2022-08-26 17:06
59,2022-08-26 17:06
58,2022-08-26 17:06
56,2022-08-26 17:06
54,2022-08-26 17:06
53,2022-08-26 17:06
51,2022-08-26 17:06
50,2022-08-26 17:06
50,2022-08-26 17:06
49,2022-08-26 17:06
48,2022-08-26 17:06
46,2022-08-26 17:06
46,2022-08-26 17:06
45,2022-08-26 17:06
45,2022-08-26 17:06
44,2022-08-26 17:06
42,2022-08-26 17:06
42,2022-08-26 17:06
41,2022-08-26 17:06
41,2022-08-26 17:06
40,2022-08-26 17:06
40,2022-08-26 17:06
40,2022-08-26 17:06
40,2022-08-26 17:06
39,2022-08-26 17:06
38,2022-08-26 17:06
37,2022-08-26 17:06
37,2022-08-26 17:06
37,2022-08-26 17:06
37,2022-08-26 17:06
37,2022-08-26 17:06
37,2022-08-26 17:06
37,2022-08-26 17:06
37,2022-08-26 17:06
36,2022-08-26 17:06
37,2022-08-26 17:06
37,2022-08-26 17:06
37,2022-08-26 17:06
37,2022-08-26 17:06
37,2022-08-26 17:06
37,2022-08-26 17:06
38,2022-08-26 17:06
38,2022-08-26 17:06
38,2022-08-26 17:06
40,2022-08-26 17:06
41,2022-08-26 17:06
42,2022-08-26 17:06
43,2022-08-26 17:06
44,2022-08-26 17:06
45,2022-08-26 17:06
46,2022-08-26 17:06
48,2022-08-26 17:06
49,2022-08-26 17:06
50,2022-08-26 17:06
51,2022-08-26 17:06
52,2022-08-26 17:06
53,2022-08-26 17:06
55,2022-08-26 17:06
58,2022-08-26 17:06
58,2022-08-26 17:06
59,2022-08-26 17:06
61,2022-08-26 17:06
62,2022-08-26 17:06
63,2022-08-26 17:06
63,2022-08-26 17:06
65,2022-08-26 17:06
66,2022-08-26 17:06
68,2022-08-26 17:06
69,2022-08-26 17:06
71,2022-08-26 17:06
72,2022-08-26 17:06
73,2022-08-26 17:06
75,2022-08-26 17:06
76,2022-08-26 17:06
78,2022-08-26 17:07
79,2022-08-26 17:07
80,2022-08-26 17:07
83,2022-08-26 17:07
83,2022-08-26 17:07
84,2022-08-26 17:07
86,2022-08-26 17:07
87,2022-08-26 17:07
87,2022-08-26 17:07
89,2022-08-26 17:07
90,2022-08-26 17:07
92,2022-08-26 17:07
93,2022-08-26 17:07
94,2022-08-26 17:07
96,2022-08-26 17:07
98,2022-08-26 17:07
99,2022-08-26 17:07
101,2022-08-26 17:07
102,2022-08-26 17:07
104,2022-08-26 17:07
105,2022-08-26 17:07
107,2022-08-26 17:07
107,2022-08-26 17:07
109,2022-08-26 17:07
110,2022-08-26 17:07
110,2022-08-26 17:07
112,2022-08-26 17:07
113,2022-08-26 17:07
115,2022-08-26 17:07
115,2022-08-26 17:07
116,2022-08-26 17:07
118,2022-08-26 17:07
119,2022-08-26 17:07
121,2022-08-26 17:07
121,2022-08-26 17:07
123,2022-08-26 17:07
125,2022-08-26 17:07
125,2022-08-26 17:07
126,2022-08-26 17:07
128,2022-08-26 17:07
128,2022-08-26 17:07
130,2022-08-26 17:07
130,2022-08-26 17:07
132,2022-08-26 17:07
132,2022-08-26 17:07
133,2022-08-26 17:07
134,2022-08-26 17:07
135,2022-08-26 17:07
137,2022-08-26 17:07
137,2022-08-26 17:07
136,2022-08-26 17:07
136,2022-08-26 17:07
137,2022-08-26 17:07
137,2022-08-26 17:07
136,2022-08-26 17:07
135,2022-08-26 17:07
134,2022-08-26 17:07
134,2022-08-26 17:07
132,2022-08-26 17:07
130,2022-08-26 17:07
129,2022-08-26 17:07
127,2022-08-26 17:07
126,2022-08-26 17:07
125,2022-08-26 17:07
123,2022-08-26 17:07
121,2022-08-26 17:07
120,2022-08-26 17:07
119,2022-08-26 17:07
117,2022-08-26 17:07
115,2022-08-26 17:07
114,2022-08-26 17:07
113,2022-08-26 17:07
111,2022-08-26 17:07
110,2022-08-26 17:07
108,2022-08-26 17:07
106,2022-08-26 17:07
106,2022-08-26 17:07
106,2022-08-26 17:07
103,2022-08-26 17:07
102,2022-08-26 17:07
99,2022-08-26 17:07
99,2022-08-26 17:07
98,2022-08-26 17:07
97,2022-08-26 17:07
94,2022-08-26 17:07
93,2022-08-26 17:07
92,2022-08-26 17:07
90,2022-08-26 17:07
89,2022-08-26 17:07
88,2022-08-26 17:07
87,2022-08-26 17:07
85,2022-08-26 17:07
84,2022-08-26 17:07
83,2022-08-26 17:07
81,2022-08-26 17:07
80,2022-08-26 17:07
78,2022-08-26 17:07
77,2022-08-26 17:07
75,2022-08-26 17:07
73,2022-08-26 17:07
72,2022-08-26 17:07
71,2022-08-26 17:07
68,2022-08-26 17:07
67,2022-08-26 17:07
66,2022-08-26 17:07
65,2022-08-26 17:07
64,2022-08-26 17:07
63,2022-08-26 17:07
61,2022-08-26 17:07
60,2022-08-26 17:07
59,2022-08-26 17:07
58,2022-08-26 17:07
56,2022-08-26 17:07
54,2022-08-26 17:07
53,2022-08-26 17:07
51,2022-08-26 17:07
50,2022-08-26 17:07
49,2022-08-26 17:07
48,2022-08-26 17:07
47,2022-08-26 17:07
46,2022-08-26 17:07
45,2022-08-26 17:07
44,2022-08-26 17:07
44,2022-08-26 17:07
43,2022-08-26 17:07
42,2022-08-26 17:07
41,2022-08-26 17:07
41,2022-08-26 17:07
41,2022-08-26 17:07
40,2022-08-26 17:07
40,2022-08-26 17:07
39,2022-08-26 17:07
39,2022-08-26 17:07
38,2022-08-26 17:07
38,2022-08-26 17:07
37,2022-08-26 17:07
38,2022-08-26 17:07
37,2022-08-26 17:07
37,2022-08-26 17:07
36,2022-08-26 17:07
37,2022-08-26 17:07
37,2022-08-26 17:07
37,2022-08-26 17:07
37,2022-08-26 17:07
37,2022-08-26 17:07
37,2022-08-26 17:07
37,2022-08-26 17:07
38,2022-08-26 17:07
38,2022-08-26 17:07
40,2022-08-26 17:07
40,2022-08-26 17:07
41,2022-08-26 17:07
42,2022-08-26 17:07
43,2022-08-26 17:07
45,2022-08-26 17:07
46,2022-08-26 17:07
47,2022-08-26 17:07
48,2022-08-26 17:07
50,2022-08-26 17:07
50,2022-08-26 17:07
52,2022-08-26 17:07
53,2022-08-26 17:07
54,2022-08-26 17:07
56,2022-08-26 17:07
58,2022-08-26 17:07
58,2022-08-26 17:07
60,2022-08-26 17:07
61,2022-08-26 17:07
62,2022-08-26 17:07
62,2022-08-26 17:07
63,2022-08-26 17:07
65,2022-08-26 17:07
66,2022-08-26 17:07
67,2022-08-26 17:07
70,2022-08-26 17:07
71,2022-08-26 17:07
72,2022-08-26 17:07
74,2022-08-26 17:07
75,2022-08-26 17:07
77,2022-08-26 17:07
78,2022-08-26 17:07
79,2022-08-26 17:07
81,2022-08-26 17:07
83,2022-08-26 17:07
84,2022-08-26 17:07
85,2022-08-26 17:07
86,2022-08-26 17:07
87,2022-08-26 17:07
89,2022-08-26 17:07
90,2022-08-26 17:07
91,2022-08-26 17:07
93,2022-08-26 17:07
94,2022-08-26 17:07
96,2022-08-26 17:07
97,2022-08-26 17:07
99,2022-08-26 17:07
101,2022-08-26 17:07
102,2022-08-26 17:07
103,2022-08-26 17:07
104,2022-08-26 17:07
106,2022-08-26 17:07
107,2022-08-26 17:07
108,2022-08-26 17:07
108,2022-08-26 17:07
110,2022-08-26 17:07
111,2022-08-26 17:07
112,2022-08-26 17:07
114,2022-08-26 17:07
115,2022-08-26 17:07
117,2022-08-26 17:07
118,2022-08-26 17:07
119,2022-08-26 17:07
121,2022-08-26 17:07
122,2022-08-26 17:07
123,2022-08-26 17:07
124,2022-08-26 17:07
124,2022-08-26 17:07
127,2022-08-26 17:07
128,2022-08-26 17:07
128,2022-08-26 17:07
129,2022-08-26 17:07
131,2022-08-26 17:07
